PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV,PLUS_MINUS
2544,LeBron James,LAL,70,34.921,24.429,7.8,8.214,1.0,0.557,0.511,0.349,0.751,3.714,-0.771
101108,Chris Paul,SAS,82,27.953,8.817,3.61,7.378,1.256,0.268,0.433,0.387,0.483,1.573,0.049
200768,Kyle Lowry,PHI,35,18.841,3.943,1.914,2.743,0.943,0.314,0.264,0.246,0.257,0.6,-2.029
200782,P.J. Tucker,NYK,3,19.289,3.0,2.667,0.0,0.333,0.333,0.3,0.333,0.0,0.333,-7.333
201142,Kevin Durant,PHX,62,36.527,26.565,6.032,4.242,0.806,1.242,0.535,0.466,0.807,3.065,-0.613
201143,Al Horford,BOS,60,27.643,8.967,6.15,2.133,0.6,0.85,0.411,0.34,0.254,0.767,6.617
201144,Mike Conley,MIN,71,24.73,8.197,2.563,4.493,1.113,0.197,0.39,0.409,0.407,1.056,3.732
201145,Jeff Green,HOU,32,12.389,5.375,1.812,0.625,0.188,0.125,0.474,0.326,0.23,0.281,-1.188
201566,Russell Westbrook,DEN,75,27.897,13.253,4.933,6.093,1.413,0.493,0.454,0.292,0.526,3.227,-0.32
201567,Kevin Love,MIA,23,10.933,5.304,4.087,0.957,0.652,0.174,0.277,0.248,0.239,0.609,-1.087
201569,Eric Gordon,PHI,39,19.705,6.821,1.179,1.667,0.667,0.308,0.376,0.339,0.36,0.718,-1.846
201572,Brook Lopez,MIL,80,31.826,13.012,5.012,1.788,0.625,1.85,0.508,0.357,0.533,1.05,1.675
201587,Nicolas Batum,LAC,78,17.53,4.013,2.795,1.077,0.667,0.462,0.371,0.371,0.115,0.436,1.949
201599,DeAndre Jordan,DEN,56,12.334,3.732,5.071,0.946,0.286,0.482,0.584,0.0,0.154,0.714,-0.839
201935,James Harden,LAC,79,35.304,22.81,5.772,8.696,1.494,0.696,0.41,0.345,0.86,4.316,4.354
201939,Stephen Curry,GSW,70,32.178,24.543,4.429,6.014,1.143,0.429,0.445,0.392,0.842,2.857,4.271
201942,DeMar DeRozan,SAC,77,35.943,22.208,3.87,4.442,0.805,0.416,0.479,0.3,0.834,1.364,1.429
201949,James Johnson,IND,12,3.051,0.667,0.5,0.333,0.0,0.167,0.181,0.0,0.0,0.333,-0.75
201950,Jrue Holiday,BOS,62,30.582,11.065,4.274,3.855,1.065,0.435,0.439,0.321,0.392,1.242,5.468
201959,Taj Gibson,CHA,37,11.05,2.892,3.243,0.568,0.243,0.486,0.439,0.014,0.16,0.676,-3.351
201988,Patty Mills,LAC,12,5.047,3.083,0.083,0.417,0.083,0.0,0.312,0.312,0.208,0.083,-1.083
201988,Patty Mills,UTA,17,15.299,4.353,1.235,1.235,0.706,0.176,0.276,0.236,0.176,0.941,-0.118
202066,Garrett Temple,TOR,28,8.099,1.893,1.036,1.107,0.607,0.071,0.148,0.11,0.17,0.357,-1.0
202331,Paul George,PHI,41,32.527,16.22,5.341,4.341,1.829,0.488,0.421,0.345,0.565,2.585,-2.024
202681,Kyrie Irving,DAL,50,36.076,24.68,4.8,4.62,1.32,0.46,0.477,0.373,0.847,2.22,2.48
202684,Tristan Thompson,CLE,40,8.204,1.725,3.35,0.6,0.05,0.275,0.311,0.0,0.073,0.35,-2.125
202685,Jonas Valančiūnas,SAC,32,16.917,8.719,6.969,1.75,0.469,0.562,0.546,0.031,0.641,1.0,0.75
202685,Jonas Valančiūnas,WAS,49,20.049,11.51,8.245,2.204,0.449,0.571,0.559,0.102,0.709,1.796,-6.694
202687,Bismack Biyombo,SAS,28,18.839,5.143,5.643,1.107,0.571,0.821,0.519,0.0,0.138,0.964,-3.571
202691,Klay Thompson,DAL,72,27.286,13.958,3.417,2.014,0.694,0.417,0.403,0.368,0.37,1.222,-1.097
202692,Alec Burks,MIA,49,17.622,7.265,2.531,1.122,0.571,0.143,0.385,0.356,0.307,0.592,2.245
202693,Markieff Morris,DAL,7,5.81,1.714,1.143,0.571,0.143,0.143,0.157,0.179,0.0,0.286,-1.429
202693,Markieff Morris,LAL,8,15.471,5.5,1.875,2.125,0.125,0.25,0.406,0.362,0.312,0.375,-2.25
202695,Kawhi Leonard,LAC,37,31.891,21.514,5.919,3.135,1.595,0.459,0.497,0.39,0.712,1.946,8.0
202696,Nikola Vučević,CHI,73,31.209,18.479,10.068,3.507,0.836,0.712,0.536,0.394,0.527,1.63,-1.342
202699,Tobias Harris,DET,73,31.581,13.726,5.918,2.219,1.014,0.781,0.475,0.301,0.607,1.164,2.562
202704,Reggie Jackson,PHI,31,12.387,4.387,1.355,1.452,0.516,0.097,0.346,0.263,0.129,0.548,-0.613
202709,Cory Joseph,ORL,50,12.235,3.54,1.48,1.44,0.52,0.08,0.355,0.293,0.136,0.36,0.7
202710,Jimmy Butler III,GSW,30,32.677,17.933,5.5,5.933,1.667,0.267,0.479,0.274,0.864,1.467,6.267
202710,Jimmy Butler III,MIA,25,30.633,17.04,5.24,4.8,1.08,0.4,0.526,0.307,0.706,1.2,2.32
203076,Anthony Davis,DAL,9,29.556,20.0,10.111,4.444,0.556,2.222,0.473,0.233,0.631,2.222,0.444
203076,Anthony Davis,LAL,42,34.273,25.738,11.881,3.357,1.286,2.143,0.517,0.233,0.723,2.214,0.5
203078,Bradley Beal,PHX,53,32.117,17.019,3.34,3.679,1.094,0.528,0.481,0.365,0.532,1.868,-5.151
203081,Damian Lillard,MIL,58,36.084,24.948,4.69,7.069,1.207,0.172,0.44,0.37,0.906,2.793,0.914
203083,Andre Drummond,PHI,40,18.766,7.325,7.75,0.85,0.975,0.45,0.497,0.05,0.473,1.375,-6.125
203084,Harrison Barnes,SAS,82,27.196,12.329,3.78,1.659,0.476,0.171,0.483,0.403,0.578,0.61,-0.305
203109,Jae Crowder,SAC,9,11.418,2.556,2.222,0.667,0.333,0.0,0.185,0.194,0.093,0.444,-2.0
203110,Draymond Green,GSW,68,29.166,9.015,6.088,5.632,1.456,1.029,0.408,0.28,0.488,2.559,4.044
203114,Khris Middleton,MIL,23,23.217,12.609,3.696,4.435,0.739,0.217,0.45,0.34,0.486,1.609,2.522
203114,Khris Middleton,WAS,14,22.085,10.714,3.714,3.429,1.286,0.214,0.426,0.248,0.679,1.357,-1.357
203458,Alex Len,LAL,10,12.212,2.2,3.1,0.8,0.1,0.3,0.23,0.05,0.025,0.9,-5.8
203458,Alex Len,SAC,36,7.158,1.444,1.778,0.833,0.222,0.5,0.35,0.028,0.093,0.306,-2.639
203468,CJ McCollum,NOP,56,32.709,21.125,3.786,4.054,0.821,0.429,0.426,0.338,0.63,1.893,-4.982
203471,Dennis Schröder,BKN,23,33.571,18.435,2.957,6.609,1.13,0.174,0.451,0.372,0.679,2.565,-0.087
203471,Dennis Schröder,DET,28,25.163,10.786,2.643,5.25,0.536,0.179,0.374,0.254,0.655,1.25,2.143
203471,Dennis Schröder,GSW,24,26.17,10.583,2.333,4.375,1.042,0.125,0.378,0.35,0.531,2.0,-5.417
203482,Kelly Olynyk,NOP,20,25.408,10.65,5.85,3.6,0.85,0.55,0.478,0.362,0.566,2.05,-0.9
203482,Kelly Olynyk,TOR,24,15.951,7.125,3.708,2.333,0.667,0.333,0.511,0.335,0.427,1.458,-1.667
203484,Kentavious Caldwell-Pope,ORL,77,29.598,8.74,2.195,1.766,1.286,0.442,0.415,0.312,0.473,0.805,0.143
203486,Mason Plumlee,PHX,74,17.568,4.5,6.149,1.811,0.446,0.635,0.544,0.0,0.366,0.797,0.73
203497,Rudy Gobert,MIN,72,33.173,12.028,10.903,1.764,0.778,1.444,0.674,0.0,0.587,1.236,4.542
203500,Steven Adams,HOU,58,13.691,3.879,5.638,1.138,0.379,0.483,0.482,0.0,0.244,0.931,2.966
203501,Tim Hardaway Jr.,DET,77,27.958,10.961,2.377,1.597,0.494,0.091,0.393,0.343,0.522,0.623,0.325
203507,Giannis Antetokounmpo,MIL,67,34.159,30.388,11.91,6.463,0.866,1.164,0.607,0.104,0.582,3.075,4.985
203552,Seth Curry,CHA,68,15.617,6.529,1.662,0.882,0.397,0.103,0.382,0.342,0.257,0.471,-2.515
203897,Zach LaVine,CHI,42,34.096,23.976,4.81,4.5,0.929,0.238,0.497,0.428,0.721,2.881,0.238
203897,Zach LaVine,SAC,32,36.577,22.406,3.531,3.781,0.594,0.062,0.505,0.434,0.734,2.719,-2.5
203901,Elfrid Payton,CHA,6,20.552,1.0,2.167,3.333,1.0,0.5,0.097,0.0,0.0,1.167,-9.0
203901,Elfrid Payton,NOP,18,21.527,4.389,3.667,8.111,1.0,0.444,0.304,0.056,0.069,2.889,-5.278
203903,Jordan Clarkson,UTA,37,26.013,16.216,3.189,3.73,0.838,0.243,0.399,0.333,0.696,2.324,-5.514
203914,Gary Harris,ORL,48,14.806,3.021,1.333,0.625,0.542,0.25,0.306,0.255,0.059,0.354,1.792
203915,Spencer Dinwiddie,DAL,79,27.039,11.038,2.646,4.418,0.886,0.215,0.409,0.346,0.574,1.291,-2.81
203924,Jerami Grant,POR,47,32.417,14.404,3.468,2.149,0.872,0.979,0.369,0.362,0.611,1.383,-4.298
203926,Doug McDermott,SAC,42,8.135,3.5,0.524,0.167,0.095,0.048,0.268,0.276,0.028,0.143,0.643
203932,Aaron Gordon,DEN,51,28.367,14.667,4.843,3.216,0.451,0.275,0.523,0.425,0.672,1.431,5.902
203935,Marcus Smart,MEM,19,21.062,8.684,2.263,3.737,1.211,0.316,0.351,0.31,0.354,1.842,4.579
203935,Marcus Smart,WAS,15,18.677,9.333,1.933,2.533,1.067,0.2,0.432,0.338,0.572,1.267,-3.0
203937,Kyle Anderson,GSW,36,15.028,5.25,3.056,2.25,0.722,0.556,0.472,0.236,0.19,0.556,-1.944
203937,Kyle Anderson,MIA,25,18.443,6.72,3.84,2.56,0.56,0.52,0.457,0.193,0.389,0.68,1.92
203939,Dwight Powell,DAL,55,10.016,2.073,2.145,1.0,0.327,0.382,0.358,0.027,0.22,0.327,-0.255
203944,Julius Randle,MIN,69,32.254,18.667,7.058,4.681,0.681,0.232,0.479,0.304,0.72,2.841,2.406
203952,Andrew Wiggins,GSW,43,30.146,17.558,4.581,2.372,0.93,0.767,0.433,0.363,0.685,1.302,-1.279
203952,Andrew Wiggins,MIA,17,32.117,19.0,4.235,3.294,1.176,1.0,0.444,0.345,0.694,2.529,-2.647
203954,Joel Embiid,PHI,19,30.231,23.789,8.158,4.474,0.737,0.947,0.425,0.332,0.839,3.263,-3.0
203957,Dante Exum,DAL,20,18.616,8.7,1.65,2.8,0.6,0.15,0.462,0.377,0.412,1.1,-2.4
203967,Dario Saric,DEN,16,13.149,3.5,3.125,1.438,0.438,0.062,0.3,0.116,0.188,0.938,-3.062
203991,Clint Capela,ATL,55,21.39,8.873,8.527,1.127,0.618,0.964,0.566,0.0,0.348,0.855,-1.436
203992,Bogdan Bogdanović,ATL,24,24.912,10.0,2.75,2.042,0.833,0.25,0.364,0.31,0.478,1.542,-1.833
203992,Bogdan Bogdanović,LAC,30,24.993,11.433,3.1,3.233,0.7,0.167,0.494,0.47,0.381,1.233,5.0
203994,Jusuf Nurkić,CHA,26,18.118,9.154,6.5,2.615,0.654,0.692,0.484,0.224,0.529,1.538,-4.423
203994,Jusuf Nurkić,PHX,25,23.67,8.6,9.16,1.88,0.92,0.64,0.442,0.281,0.539,2.28,-2.76
203995,Vasilije Micic,CHA,36,21.229,7.472,2.417,3.528,0.417,0.0,0.334,0.307,0.365,2.056,-3.583
203995,Vasilije Micic,PHX,5,4.133,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.6,1.4
203999,Nikola Jokić,DEN,70,36.725,29.586,12.743,10.229,1.814,0.643,0.585,0.428,0.762,3.286,8.486
204001,Kristaps Porziņģis,BOS,42,28.809,19.476,6.762,2.071,0.738,1.5,0.487,0.418,0.746,1.262,4.119
204060,Joe Ingles,MIN,19,6.005,0.789,0.579,1.211,0.105,0.0,0.061,0.048,0.0,0.474,0.105
204456,T.J. McConnell,IND,79,17.917,9.114,2.443,4.443,1.051,0.266,0.51,0.136,0.241,1.38,-0.709
1626143,Jahlil Okafor,IND,1,3.367,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1626145,Tyus Jones,PHX,81,26.834,10.235,2.42,5.296,0.852,0.099,0.431,0.387,0.263,1.123,-1.136
1626153,Delon Wright,MIL,26,15.562,2.5,1.769,1.846,0.885,0.346,0.221,0.179,0.125,0.538,0.308
1626153,Delon Wright,NYK,14,16.421,4.286,1.429,2.071,0.857,0.214,0.312,0.221,0.161,0.571,-0.5
1626156,D'Angelo Russell,BKN,29,24.727,12.862,2.828,5.552,1.138,0.655,0.346,0.272,0.583,2.0,-1.621
1626156,D'Angelo Russell,LAL,29,26.322,12.379,2.759,4.69,0.793,0.138,0.395,0.334,0.582,1.724,1.621
1626157,Karl-Anthony Towns,NYK,72,34.954,24.431,12.778,3.083,0.986,0.694,0.521,0.417,0.832,2.667,5.25
1626158,Richaun Holmes,WAS,31,17.23,7.419,5.71,1.355,0.29,0.742,0.599,0.0,0.562,0.677,-1.161
1626162,Kelly Oubre Jr.,PHI,60,34.636,15.1,6.133,1.8,1.533,0.5,0.47,0.261,0.559,1.333,-4.3
1626164,Devin Booker,PHX,75,37.266,25.64,4.067,7.053,0.893,0.213,0.453,0.299,0.885,2.933,-2.36
1626166,Cameron Payne,NYK,72,15.139,6.944,1.444,2.819,0.542,0.222,0.364,0.304,0.269,0.722,2.833
1626167,Myles Turner,IND,72,30.189,15.556,6.542,1.542,0.75,2.0,0.482,0.369,0.641,1.708,2.806
1626168,Trey Lyles,SAC,69,19.558,6.536,4.58,1.188,0.594,0.333,0.411,0.319,0.33,0.565,-1.014
1626171,Bobby Portis,MIL,49,25.381,13.878,8.388,2.122,0.714,0.531,0.465,0.329,0.513,1.163,1.939
1626172,Kevon Looney,GSW,76,15.028,4.526,6.079,1.553,0.605,0.487,0.511,0.026,0.286,0.513,1.539
1626179,Terry Rozier,MIA,64,25.91,10.609,3.719,2.609,0.578,0.219,0.369,0.261,0.505,1.219,-2.203
1626181,Norman Powell,LAC,60,32.633,21.767,3.167,2.083,1.217,0.15,0.48,0.422,0.72,1.8,5.867
1626192,Pat Connaughton,MIL,41,14.703,5.268,2.659,1.707,0.22,0.268,0.434,0.273,0.217,0.585,-0.317
1626196,Josh Richardson,MIA,8,18.686,4.0,1.5,1.5,1.0,0.125,0.252,0.279,0.25,1.0,-3.875
1626204,Larry Nance Jr.,ATL,24,19.301,8.458,4.292,1.583,0.833,0.542,0.475,0.342,0.188,0.667,-3.958
1626220,Royce O'Neale,PHX,75,24.492,9.067,4.653,2.173,0.893,0.44,0.41,0.394,0.123,0.867,-2.067
1627732,Ben Simmons,BKN,33,24.991,6.182,5.212,6.939,0.788,0.485,0.513,0.0,0.179,2.667,-2.091
1627732,Ben Simmons,LAC,18,16.389,2.889,3.833,3.111,0.667,0.389,0.365,0.0,0.093,0.778,0.722
1627734,Domantas Sabonis,SAC,70,34.698,19.1,13.886,6.043,0.686,0.371,0.592,0.364,0.675,2.886,2.057
1627736,Malik Beasley,DET,82,27.841,16.293,2.61,1.695,0.89,0.061,0.428,0.412,0.409,1.012,2.134
1627739,Kris Dunn,LAC,74,24.093,6.405,3.392,2.838,1.73,0.365,0.449,0.359,0.099,1.0,3.541
1627741,Buddy Hield,GSW,82,22.719,11.122,3.22,1.634,0.841,0.28,0.392,0.343,0.301,1.11,1.72
1627742,Brandon Ingram,NOP,18,33.057,22.222,5.556,5.167,0.889,0.611,0.454,0.379,0.729,3.833,-7.111
1627746,Skal Labissiere,SAC,4,2.99,1.25,0.75,0.25,0.0,0.0,0.25,0.25,0.0,0.0,-0.25
1627747,Caris LeVert,ATL,26,26.614,14.923,3.692,2.885,0.923,0.538,0.458,0.314,0.615,0.962,0.769
1627747,Caris LeVert,CLE,38,23.793,10.211,2.816,3.684,0.868,0.5,0.429,0.374,0.459,1.342,6.263
1627749,Dejounte Murray,NOP,31,32.65,17.484,6.452,7.355,2.032,0.387,0.391,0.277,0.762,3.419,-6.677
1627750,Jamal Murray,DEN,67,36.095,21.433,3.896,6.015,1.358,0.493,0.467,0.365,0.797,2.06,4.94
1627751,Jakob Poeltl,TOR,57,29.575,14.456,9.596,2.772,1.158,1.246,0.612,0.018,0.49,1.947,-0.649
1627752,Taurean Prince,MIL,80,27.073,8.2,3.588,1.938,0.95,0.188,0.443,0.427,0.244,1.025,-0.275
1627759,Jaylen Brown,BOS,63,34.253,22.19,5.841,4.54,1.159,0.302,0.466,0.318,0.692,2.571,6.381
1627763,Malcolm Brogdon,WAS,24,23.503,12.708,3.792,4.083,0.542,0.208,0.409,0.244,0.757,1.583,-5.042
1627777,Georges Niang,ATL,28,23.002,12.107,2.964,1.571,0.393,0.25,0.433,0.412,0.351,1.214,-0.143
1627777,Georges Niang,CLE,51,20.651,8.725,3.706,1.314,0.333,0.137,0.477,0.394,0.221,0.941,3.882
1627780,Gary Payton II,GSW,62,14.954,6.452,2.984,1.339,0.839,0.274,0.543,0.198,0.206,0.629,0.726
1627783,Pascal Siakam,IND,78,32.665,20.231,6.923,3.372,0.897,0.538,0.517,0.374,0.706,1.397,4.0
1627814,Damion Lee,PHX,25,5.761,3.32,0.8,0.44,0.24,0.0,0.338,0.2,0.35,0.4,1.0
1627824,Guerschon Yabusele,PHI,70,27.068,10.971,5.643,2.114,0.829,0.343,0.464,0.305,0.497,1.243,-1.686
1627826,Ivica Zubac,LAC,80,32.802,16.75,12.625,2.675,0.688,1.125,0.623,0.0,0.543,1.588,6.425
1627827,Dorian Finney-Smith,BKN,20,28.962,10.4,4.55,1.55,0.9,0.6,0.458,0.43,0.18,0.9,2.05
1627827,Dorian Finney-Smith,LAL,43,28.824,7.93,3.628,1.372,0.93,0.256,0.425,0.351,0.174,0.884,6.233
1627832,Fred VanVleet,HOU,60,35.188,14.067,3.683,5.55,1.567,0.417,0.362,0.33,0.524,1.45,4.4
1627884,Derrick Jones Jr.,LAC,77,24.33,10.143,3.416,0.779,1.026,0.429,0.538,0.333,0.435,0.857,3.234
1627936,Alex Caruso,OKC,54,19.271,7.074,2.944,2.537,1.611,0.556,0.409,0.336,0.315,0.685,5.944
1628365,Markelle Fultz,SAC,21,8.765,2.905,0.952,1.286,0.476,0.095,0.374,0.119,0.048,0.714,0.238
1628366,Lonzo Ball,CHI,35,22.201,7.629,3.371,3.286,1.343,0.486,0.389,0.354,0.212,1.171,2.857
1628368,De'Aaron Fox,SAC,45,36.958,24.978,5.0,6.133,1.467,0.444,0.468,0.338,0.773,2.956,0.511
1628368,De'Aaron Fox,SAS,17,34.003,19.706,4.294,6.824,1.471,0.294,0.446,0.269,0.668,2.412,-5.412
1628369,Jayson Tatum,BOS,72,36.442,26.833,8.653,5.986,1.056,0.528,0.447,0.341,0.833,2.903,7.417
1628370,Malik Monk,SAC,65,31.602,17.185,3.769,5.569,0.938,0.585,0.434,0.295,0.662,2.446,1.785
1628371,Jonathan Isaac,ORL,71,15.352,5.352,4.423,0.563,0.859,1.127,0.393,0.195,0.385,0.465,-0.535
1628374,Lauri Markkanen,UTA,47,31.401,18.979,5.915,1.489,0.702,0.362,0.431,0.346,0.743,1.404,-3.957
1628378,Donovan Mitchell,CLE,71,31.437,23.958,4.535,4.986,1.338,0.239,0.443,0.356,0.749,2.099,7.352
1628379,Luke Kennard,MEM,65,22.641,8.862,2.815,3.308,0.769,0.077,0.417,0.362,0.337,1.108,1.877
1628380,Zach Collins,CHI,28,19.716,8.571,6.679,2.107,0.536,0.5,0.492,0.223,0.453,1.321,1.643
1628380,Zach Collins,SAS,36,11.806,4.639,2.806,1.444,0.389,0.417,0.452,0.269,0.229,0.639,-2.083
1628381,John Collins,UTA,40,30.512,18.95,8.175,2.0,0.975,1.0,0.538,0.381,0.894,2.575,-0.4
1628384,OG Anunoby,NYK,74,36.565,18.0,4.838,2.216,1.486,0.878,0.465,0.361,0.632,1.378,4.068
1628386,Jarrett Allen,CLE,82,28.001,13.451,9.732,1.927,0.939,0.89,0.697,0.0,0.582,1.183,6.268
